name,type,required,default,example,enum,description,path,interface_id,is_amount_field,is_quantity_field,is_time_field,is_status_field,is_id_field,suggested_db_column
request_id,string,是,,9ed6f7bca84d4768a1c374ef8865e263.1752196903523,,请求链路id,request_id,LX-03449E2EC06C,否,否,否,否,是,lx_request_id
response_time,string,是,,2025-07-11 09:21:44,,响应时间,response_time,LX-03449E2EC06C,否,否,是,否,否,lx_response_time
total,number,是,,1,,总数,total,LX-03449E2EC06C,否,否,否,否,否,lx_total
code,int,是,,0,,状态码，0 成功,code,LX-03B82747B50A,否,否,否,是,否,lx_code
data,array,是,,,,响应数据,data,LX-03B82747B50A,否,否,否,否,否,lx_data
attribute,array,是,,,,属性,data[].attribute,LX-03B82747B50A,否,否,否,否,否,lx_attribute
cg_box_pcs,int,是,,10,,单箱数量,data[].cg_box_pcs,LX-03B82747B50A,否,是,否,否,否,lx_cg_box_pcs
cg_opt_username,string,是,,小米,,采购员名称,data[].cg_opt_username,LX-03B82747B50A,否,否,否,否,否,lx_cg_opt_username
cg_uid,int,是,,1,,采购员id,data[].cg_uid,LX-03B82747B50A,否,否,否,否,否,lx_cg_uid
create_time,string,是,,2021-10-11 01:20:20,,创建时间,data[].create_time,LX-03B82747B50A,否,否,是,否,否,lx_create_time
creator_real_name,string,是,,小明,,创建人名称,data[].creator_real_name,LX-03B82747B50A,否,否,否,否,否,lx_creator_real_name
creator_uid,int,是,,297,,创建人id,data[].creator_uid,LX-03B82747B50A,否,否,否,否,否,lx_creator_uid
expect_arrive_time,string,是,,2022-04-15,,期望到货时间,data[].expect_arrive_time,LX-03B82747B50A,否,否,是,否,否,lx_expect_arrive_time
file,array,是,,,,附件,data[].file,LX-03B82747B50A,否,否,否,否,否,lx_file
name,string,是,,导入计划采购商品模板news.xlsx,,附件名,data[].file.name,LX-03B82747B50A,否,否,否,否,否,lx_name
url,string,是,,https://imagexxxx/d73aaf35f.xlsx,,附件url,data[].file.url,LX-03B82747B50A,否,否,否,否,否,lx_url
fnsku,string,是,,FN004,,FNSKU,data[].fnsku,LX-03B82747B50A,否,否,否,否,否,lx_fnsku
is_aux,int,是,,1,,是否为辅料：0 否，1 是,data[].is_aux,LX-03B82747B50A,否,否,否,否,否,lx_is_aux
is_combo,int,是,,1,,是否为组合商品：0 否，1 是,data[].is_combo,LX-03B82747B50A,否,否,否,否,否,lx_is_combo
is_related_process_plan,int,是,,1,,是否关联了加工计划：0 否，1 是,data[].is_related_process_plan,LX-03B82747B50A,否,否,否,否,否,lx_is_related_process_plan
marketplace,string,是,,美国,,国家,data[].marketplace,LX-03B82747B50A,否,否,否,否,否,lx_marketplace
msku,array,是,,,,MSKU,data[].msku,LX-03B82747B50A,否,否,否,否,否,lx_msku
perm_uid,array,是,,"[10001, 10002]",,单据负责人uid,data[].perm_uid,LX-03B82747B50A,否,否,否,否,否,lx_perm_uid
perm_username,object,是,,"{10001: ""AA"", 10002: ""BB""}",,单据负责人名称,data[].perm_username,LX-03B82747B50A,否,否,否,否,否,lx_perm_username
pic_url,string,是,,https://image-1254213xxxxx.com/xxx4%B5%E7%9B%92.jpg,,产品图片,data[].pic_url,LX-03B82747B50A,否,否,否,否,否,lx_pic_url
plan_remark,string,是,,备注,,备注,data[].plan_remark,LX-03B82747B50A,否,否,否,否,否,lx_plan_remark
plan_sn,string,是,,PP230712003,,采购计划编号,data[].plan_sn,LX-03B82747B50A,否,否,否,否,是,lx_plan_sn
ppg_sn,string,是,,PPG230712003,,采购计划批次号,data[].ppg_sn,LX-03B82747B50A,否,否,否,否,否,lx_ppg_sn
product_id,int,是,,1019,,商品id,data[].product_id,LX-03B82747B50A,否,否,否,否,是,lx_product_id
product_name,string,是,,[演示数据]三星真无线耳塞含无线充电盒,,品名,data[].product_name,LX-03B82747B50A,否,否,否,否,否,lx_product_name
purchaser_id,int,是,,1,,采购方id,data[].purchaser_id,LX-03B82747B50A,否,否,否,否,是,lx_purchaser_id
purchaser_name,string,是,,默认采购方,,采购方名称,data[].purchaser_name,LX-03B82747B50A,否,否,否,否,否,lx_purchaser_name
quantity_plan,int,是,,100,,计划采购量,data[].quantity_plan,LX-03B82747B50A,否,是,否,否,否,lx_quantity_plan
remark,string,是,,备注,,产品备注,data[].remark,LX-03B82747B50A,否,否,否,否,否,lx_remark
seller_name,string,是,,店铺1,,店铺名称,data[].seller_name,LX-03B82747B50A,否,否,否,否,否,lx_seller_name
sid,number,是,,1,,店铺id,data[].sid,LX-03B82747B50A,否,否,否,否,是,lx_sid
sku,string,是,,SKU627B4F6,,SKU,data[].sku,LX-03B82747B50A,否,否,否,否,否,lx_sku
spu,string,是,,,,SPU,data[].spu,LX-03B82747B50A,否,否,否,否,否,lx_spu
spu_name,string,是,,童黄土-橘白条,,款名,data[].spu_name,LX-03B82747B50A,否,否,否,否,否,lx_spu_name
status,int,是,,2,,状态值,data[].status,LX-03B82747B50A,否,否,否,是,否,lx_status
status_text,string,是,,待采购,,状态说明,data[].status_text,LX-03B82747B50A,否,否,否,是,否,lx_status_text
supplier_id,object,是,,2,,供应商id,data[].supplier_id,LX-03B82747B50A,否,否,否,否,是,lx_supplier_id
supplier_name,string,是,,测试供应商,,供应商名称,data[].supplier_name,LX-03B82747B50A,否,否,否,否,否,lx_supplier_name
warehouse_name,string,是,,广州仓库,,仓库名称,data[].warehouse_name,LX-03B82747B50A,否,否,否,否,否,lx_warehouse_name
wid,int,是,,2,,仓库id,data[].wid,LX-03B82747B50A,否,否,否,否,是,lx_wid
error_details,string,是,,,,错误信息,error_details,LX-03B82747B50A,否,否,否,否,否,lx_error_details
message,string,是,,success,,消息提示,message,LX-03B82747B50A,否,否,否,否,否,lx_message
request_id,string,是,,350C7176-A759-3517-9CDA-369C9E1A5743,,请求链路id,request_id,LX-03B82747B50A,否,否,否,否,是,lx_request_id
response_time,string,是,,2022-05-20 11:48:25,,响应时间,response_time,LX-03B82747B50A,否,否,是,否,否,lx_response_time
total,int,是,,1,,总数,total,LX-03B82747B50A,否,否,否,否,否,lx_total
code,int,是,,0,,状态码，0 成功,code,LX-043952293C81,否,否,否,是,否,lx_code
data,array,是,,,,响应数据,data,LX-043952293C81,否,否,否,否,否,lx_data
is_used,int,是,,1,,物流渠道是否启用：0 停用，1 启用,data[].is_used,LX-043952293C81,否,否,否,否,否,lx_is_used
logistics_provider_id,int,是,,,,物流商id,data[].logistics_provider_id,LX-043952293C81,否,否,否,否,是,lx_logistics_provider_id
logistics_provider_name,string,是,,,,物流商名称,data[].logistics_provider_name,LX-043952293C81,否,否,否,否,否,lx_logistics_provider_name
name,string,是,,,,物流方式名称,data[].name,LX-043952293C81,否,否,否,否,否,lx_name
type,int,是,,,,物流商类型,data[].type,LX-043952293C81,否,否,否,否,否,lx_type
type_id,int,是,,,,物流方式id,data[].type_id,LX-043952293C81,否,否,否,否,是,lx_type_id
error_details,string,是,,,,错误信息,error_details,LX-043952293C81,否,否,否,否,否,lx_error_details
message,string,是,,success,,消息提示,message,LX-043952293C81,否,否,否,否,否,lx_message
request_id,string,是,,C4B16647-7899-6178-F08A-79B20AE0E7F7,,请求链路id,request_id,LX-043952293C81,否,否,否,否,是,lx_request_id
response_time,string,是,,2021-03-23 16:55:23,,响应时间,response_time,LX-043952293C81,否,否,是,否,否,lx_response_time
total,int,是,,1,,总数,total,LX-043952293C81,否,否,否,否,否,lx_total
code,int,是,,0,,状态码，0 成功,code,LX-04A6C56A7729,否,否,否,是,否,lx_code
data,array,是,,,,响应数据,data,LX-04A6C56A7729,否,否,否,否,否,lx_data
error,int,是,,0,,配对失败数,data[].error,LX-04A6C56A7729,否,否,否,否,否,lx_error
success,int,是,,3,,配对成功数,data[].success,LX-04A6C56A7729,否,否,否,否,否,lx_success
total,int,是,,3,,总配对个数,data[].total,LX-04A6C56A7729,否,否,否,否,否,lx_total
error_details,array,是,,[],,错误信息,error_details,LX-04A6C56A7729,否,否,否,否,否,lx_error_details
message,string,是,,success,,消息提示,message,LX-04A6C56A7729,否,否,否,否,否,lx_message
request_id,string,是,,ADD67A0B-7619-D681-BE36-BE92261CF931,,请求链路id,request_id,LX-04A6C56A7729,否,否,否,否,是,lx_request_id
response_time,string,是,,2020-04-30 17:33:32,,响应时间,response_time,LX-04A6C56A7729,否,否,是,否,否,lx_response_time
code,int,是,,0,,状态码，0 成功,code,LX-04CE920F9507,否,否,否,是,否,lx_code
data,array,是,,,,响应数据,data,LX-04CE920F9507,否,否,否,否,否,lx_data
create_time,string,是,,2018-01-01 00:00,,创建时间,data[].create_time,LX-04CE920F9507,否,否,是,否,否,lx_create_time
email,string,是,,15xxxxxxx4@qq.com,,邮箱,data[].email,LX-04CE920F9507,否,否,否,否,否,lx_email
is_master,int,是,,1,,是否为主账号：0 否，1 是,data[].is_master,LX-04CE920F9507,否,否,否,否,否,lx_is_master
last_login_ip,string,是,,127.0.0.1,,最近登录IP,data[].last_login_ip,LX-04CE920F9507,否,否,否,否,否,lx_last_login_ip
last_login_time,string,是,,2021-01-11 16:58:29,,最近登录时间,data[].last_login_time,LX-04CE920F9507,否,否,是,否,否,lx_last_login_time
login_num,int,是,,146,,登陆次数,data[].login_num,LX-04CE920F9507,否,是,否,否,否,lx_login_num
mobile,string,是,,15xxxxxxxx,,电话,data[].mobile,LX-04CE920F9507,否,否,否,否,否,lx_mobile
realname,string,是,,超级管理员,,姓名,data[].realname,LX-04CE920F9507,否,否,否,否,否,lx_realname
role,string,是,,"测试角色,WMS权限角色",,角色,data[].role,LX-04CE920F9507,否,否,否,否,否,lx_role
seller,string,是,,"PM-US,ID-UK,ID-DE1-DE-DE,BA-IG-AU,STAN-US5555,ID-DE- IT,ID-DE133-NL,PM-CA,PM-MX",,店铺权限,data[].seller,LX-04CE920F9507,否,否,否,否,否,lx_seller
status,int,是,,1,,状态：0 禁用，1 正常,data[].status,LX-04CE920F9507,否,否,否,是,否,lx_status
uid,int,是,,1,,用户id,data[].uid,LX-04CE920F9507,否,否,否,否,否,lx_uid
username,string,是,,admin,,用户名,data[].username,LX-04CE920F9507,否,否,否,否,否,lx_username
error_details,array,是,,,,错误信息,error_details,LX-04CE920F9507,否,否,否,否,否,lx_error_details
message,string,是,,success,,消息提示,message,LX-04CE920F9507,否,否,否,否,否,lx_message
response_time,string,是,,2020-05-18 11:23:47,,响应时间,response_time,LX-04CE920F9507,否,否,是,否,否,lx_response_time
code,int,是,,0,,状态码，0：成功,code,LX-051118326D63,否,否,否,是,否,lx_code
data,object,是,,,,响应数据,data,LX-051118326D63,否,否,否,否,否,lx_data
list,array,是,,,,列表数据,data.list,LX-051118326D63,否,否,否,否,否,lx_list
boxPacked,Boolean,是,,true,,是否装箱过:true-是，false-否,data.list[].boxPacked,LX-051118326D63,否,否,否,否,否,lx_box_packed
creatorName,string,是,,超级管理员01,,创建人,data.list[].creatorName,LX-051118326D63,否,否,否,否,否,lx_creator_name
finishTime,string,是,,,,完成时间,data.list[].finishTime,LX-051118326D63,否,否,是,否,否,lx_finish_time
gmtCreate,string,是,,2026-04-21 11:10:33,,创建时间,data.list[].gmtCreate,LX-051118326D63,否,否,是,否,否,lx_gmt_create
itemList,array,是,,,,产品信息,data.list[].itemList,LX-051118326D63,否,否,否,否,否,lx_item_list
fnsku,string,是,,B08D3MPS2V,,FNSKU,data.list[].itemList.fnsku,LX-051118326D63,否,否,否,否,否,lx_fnsku
isCombo,int,是,,0,,是否组合品 1-是 0-否,data.list[].itemList.isCombo,LX-051118326D63,否,否,否,否,否,lx_is_combo
isTransparency,int,是,,1,,是否透明计划 1-是 0-否,data.list[].itemList.isTransparency,LX-051118326D63,否,否,否,否,否,lx_is_transparency
msku,string,是,,7T-2COF-AV9I,,MSKU,data.list[].itemList.msku,LX-051118326D63,否,否,否,否,否,lx_msku
nation,string,是,,美国,,国家,data.list[].itemList.nation,LX-051118326D63,否,否,否,否,否,lx_nation
packedNum,int,是,,2,,装箱数,data.list[].itemList.packedNum,LX-051118326D63,否,是,否,否,否,lx_packed_num
picUrl,string,是,,https://m.media-amazon.com/images/I/61QCCyNCYnL._SL75_.jpg,,图片地址,data.list[].itemList.picUrl,LX-051118326D63,否,否,否,否,否,lx_pic_url
productKey,string,是,,fb6baad06915b5b4df4c395b1e852966,,产品唯一键,data.list[].itemList.productKey,LX-051118326D63,否,否,否,否,否,lx_product_key
productName,string,是,,222,,品名,data.list[].itemList.productName,LX-051118326D63,否,否,否,否,否,lx_product_name
ptId,long,是,,250692382241271808,,任务自增ID,data.list[].itemList.ptId,LX-051118326D63,否,否,否,否,否,lx_pt_id
ptpiId,long,是,,250692382241353728,,商品自增ID,data.list[].itemList.ptpiId,LX-051118326D63,否,否,否,否,否,lx_ptpi_id
sendNum,int,是,,2,,发货数,data.list[].itemList.sendNum,LX-051118326D63,否,是,否,否,否,lx_send_num
shipmentId,string,否,,FBA19BY0NBPC,,货件编号,data.list[].itemList.shipmentId,LX-051118326D63,否,否,否,否,是,lx_shipment_id
sid,long,是,,54,,商品店铺ID,data.list[].itemList.sid,LX-051118326D63,否,否,否,否,是,lx_sid
sku,string,是,,7T-AV9I111,,SKU,data.list[].itemList.sku,LX-051118326D63,否,否,否,否,否,lx_sku
sname,string,是,,UB-US,,店铺名称,data.list[].itemList.sname,LX-051118326D63,否,否,否,否,否,lx_sname
thirdPartyProductCode,string,否,,CODE001,,三方SKU,data.list[].itemList.thirdPartyProductCode,LX-051118326D63,否,否,否,否,否,lx_third_party_product_code
thirdPartyProductName,string,否,,示例名称,,三方品名,data.list[].itemList.thirdPartyProductName,LX-051118326D63,否,否,否,否,否,lx_third_party_product_name
optName,string,是,,超级管理员01,,装箱员,data.list[].optName,LX-051118326D63,否,否,否,否,否,lx_opt_name
pickingStatus,int,是,,0,,拣货状态 1-已拣 0-未拣,data.list[].pickingStatus,LX-051118326D63,否,否,否,是,否,lx_picking_status
pickingStatusName,string,是,,待拣货,,拣货名称,data.list[].pickingStatusName,LX-051118326D63,否,否,否,是,否,lx_picking_status_name
principal,array,是,,,,负责人,data.list[].principal,LX-051118326D63,否,否,否,否,否,lx_principal
name,string,是,,超级管理员01,,负责人名称,data.list[].principal.name,LX-051118326D63,否,否,否,否,否,lx_name
principalUid,long,是,,1,,负责人UID,data.list[].principal.principalUid,LX-051118326D63,否,否,否,否,否,lx_principal_uid
printLabelNum,int,是,,0,,打印标签数,data.list[].printLabelNum,LX-051118326D63,否,是,否,否,否,lx_print_label_num
printTaskNum,int,是,,0,,打印任务数,data.list[].printTaskNum,LX-051118326D63,否,是,否,否,否,lx_print_task_num
productNum,int,是,,1,,商品数,data.list[].productNum,LX-051118326D63,否,是,否,否,否,lx_product_num
ptId,long,是,,250692382241271808,,单据自增ID,data.list[].ptId,LX-051118326D63,否,否,否,否,否,lx_pt_id
relateShipment,array,是,,,,关联货件信息,data.list[].relateShipment,LX-051118326D63,否,否,否,否,否,lx_relate_shipment
localStaId,long,是,,231692380650336256,,STA任务自增ID,data.list[].relateShipment.localStaId,LX-051118326D63,否,否,否,否,否,lx_local_sta_id
localStaName,string,是,,STA (04/21/2026 11:03 AM),,STA任务名称,data.list[].relateShipment.localStaName,LX-051118326D63,否,否,否,否,否,lx_local_sta_name
shipmentId,string,是,,FBA19BY0NBPC,,货件编号,data.list[].relateShipment.shipmentId,LX-051118326D63,否,否,否,否,是,lx_shipment_id
shipmentStatus,string,是,,SHIPPED,,货件状态,data.list[].relateShipment.shipmentStatus,LX-051118326D63,否,否,否,是,否,lx_shipment_status
sid,long,是,,54,,店铺ID,data.list[].relateShipment.sid,LX-051118326D63,否,否,否,否,是,lx_sid
staInboundPlanId,string,是,,wffd8487f6-18a8-4844-859f-b7e4159e1a60,,STA任务编号,data.list[].relateShipment.staInboundPlanId,LX-051118326D63,否,否,否,否,是,lx_sta_inbound_plan_id
relateSn,string,是,,FBA19BY0NBPC,,关联单号,data.list[].relateSn,LX-051118326D63,否,否,否,否,是,lx_relate_sn
relateSnName,string,是,,FBA货件,,单据类型,data.list[].relateSnName,LX-051118326D63,否,否,否,否,否,lx_relate_sn_name
relateSnType,int,是,,3,,"单据类型 1-发货计划，2-发货单,3-FBA货件,4-海外仓备货单",data.list[].relateSnType,LX-051118326D63,否,否,否,否,否,lx_relate_sn_type
remark,string,是,,,,备注,data.list[].remark,LX-051118326D63,否,否,否,否,否,lx_remark
sid,long,否,,54,,单据店铺ID,data.list[].sid,LX-051118326D63,否,否,否,否,是,lx_sid
statusName,string,是,,装箱中,,状态,data.list[].statusName,LX-051118326D63,否,否,否,是,否,lx_status_name
taskSn,string,是,,PL260421003,,任务单号,data.list[].taskSn,LX-051118326D63,否,否,否,否,是,lx_task_sn
taskStatus,int,是,,2,,任务状态 1-待装箱，2-装箱中，3-已完成,data.list[].taskStatus,LX-051118326D63,否,否,否,是,否,lx_task_status
totalBoxNum,int,是,,1,,总箱数,data.list[].totalBoxNum,LX-051118326D63,否,是,否,否,否,lx_total_box_num
totalPackedNum,int,是,,2,,装箱数量,data.list[].totalPackedNum,LX-051118326D63,否,是,否,否,否,lx_total_packed_num
totalSendNum,int,是,,2,,发货数量,data.list[].totalSendNum,LX-051118326D63,否,是,否,否,否,lx_total_send_num
wid,long,是,,1,,仓库ID,data.list[].wid,LX-051118326D63,否,否,否,否,是,lx_wid
wname,string,是,,仓库1改名字,,仓库名称,data.list[].wname,LX-051118326D63,否,否,否,否,否,lx_wname
error_details,array,是,,,,数据校验失败时的错误详情,error_details,LX-051118326D63,否,否,否,否,否,lx_error_details
message,string,是,,success,,消息提示,message,LX-051118326D63,否,否,否,否,否,lx_message
request_id,string,是,,a0d54debf93140f3b58d1ed81e8e3583,,请求链路id,request_id,LX-051118326D63,否,否,否,否,是,lx_request_id
response_time,string,是,,2026-04-29 12:00:00,,响应时间,response_time,LX-051118326D63,否,否,是,否,否,lx_response_time
